,origin_x,origin_y,destination_x,destination_y,treq,u_PT_OD,origin,hub,dist,ttrav,tarr,u,u_PT_HD,u_SUM_OD,p_SUM
0,19.88583674,50.08531431,19.901030100385878,50.08029795327047,2024-03-28 07:50:52,7.721084849464665,4263449095,1786358199,1897,316.1666666666667,2024-03-28 07:56:08,3.794,4.1672237969354065,10.541223796935407,0.056245557509466575
1,19.88583674,50.08531431,19.89175386495684,50.07333677705641,2024-03-28 08:00:36,6.408195150277197,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:05:52,3.794,3.9814759397810264,10.355475939781027,0.018941426026486744
2,19.88880766,50.09224968,20.06400505456663,49.972753688256766,2024-03-28 07:48:52,26.83998447359421,2486206084,1786358199,2248,374.6666666666667,2024-03-28 07:55:06,4.496,23.7957495863989,30.8717495863989,0.017433658801104434
3,19.88657029,50.08511129,19.900957039209576,50.0195528675999,2024-03-28 07:59:06,17.998755451025197,4263449095,1786358199,1897,316.1666666666667,2024-03-28 08:04:22,3.794,14.555031992447422,20.92903199244742,0.05067701918574608
4,19.88635439,50.08439288,19.919218561290172,50.06586308005565,2024-03-28 07:50:56,8.05730755631765,4263449095,1786358199,1897,316.1666666666667,2024-03-28 07:56:12,3.794,6.1662781578459125,12.540278157845913,0.011173537363021166
5,19.88814633,50.09405563,19.89175386495684,50.07333677705641,2024-03-28 08:14:10,8.184111842057284,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:19:47,4.054,3.9814759397810264,10.615475939781026,0.08081208204713587
6,19.88872187,50.09200088,19.89173640977391,50.06281116577789,2024-03-28 07:54:41,13.916667255601919,2486206084,1786358199,2248,374.6666666666667,2024-03-28 08:00:55,4.496,11.587202368406617,18.663202368406616,0.008607000736965263
7,19.88582713,50.09861636,19.940892831697568,50.03098883384271,2024-03-28 07:57:23,7.028908308236044,933716690,1786358199,2358,393.0,2024-03-28 08:03:56,4.716,11.269596127788859,18.565596127788858,9.765082113771539e-06
8,19.88871608,50.09317837,19.91223597976861,50.08584031584903,2024-03-28 08:00:21,8.53064357135021,1710281170,1786358199,2027,337.8333333333333,2024-03-28 08:05:58,4.054,5.702890639049162,12.336890639049162,0.021747966780626397
9,19.87970676,50.09567024,19.896749805080038,50.092023913249974,2024-03-28 07:50:00,8.05865887211434,2397334313,1786358199,2044,340.6666666666667,2024-03-28 07:55:40,4.088,6.285853157797511,12.953853157797512,0.007426884020655699
10,19.88139758,50.08587609,19.919769509020625,50.0693415585258,2024-03-28 07:47:04,42.19401988715496,232660150,1786358199,565,94.16666666666667,2024-03-28 07:48:38,1.1300000000000001,5.094791278170924,8.804791278170924,0.9999999999999969
11,19.872702,50.100578,19.959417681443327,49.942041975153025,2024-03-28 07:53:29,24.54406515029333,1710281870,1786358199,2777,462.8333333333333,2024-03-28 08:01:11,5.554,25.811882556366047,33.945882556366044,8.256704099295394e-05
12,19.89012751,50.08247412,20.06400505456663,49.972753688256766,2024-03-28 07:49:56,8.257011240504823,264718143,1786358199,827,137.83333333333334,2024-03-28 07:52:13,1.654,22.715749586398903,26.9497495863989,7.618103722654319e-09
13,19.88443483,50.08415619,19.896749805080038,50.092023913249974,2024-03-28 07:57:42,15.814833608887241,2596927251,1786358199,963,160.5,2024-03-28 08:00:22,1.926,6.285853157797511,10.791853157797512,0.9934582053319038
14,19.87599187,50.08911041,19.95089324303261,50.07136848968176,2024-03-28 07:56:53,12.736535714228093,274511626,1786358199,1193,198.83333333333334,2024-03-28 08:00:11,2.386,10.824859360829834,15.790859360829833,0.04503117593225974
15,19.88100094,50.08439558,20.013403926118006,50.09094104338099,2024-03-28 08:04:13,5.036680939789094,307414955,1786358199,278,46.333333333333336,2024-03-28 08:04:59,0.556,11.141174699195535,14.277174699195536,9.702025523849046e-05
16,19.88289452,50.0891306,19.885304696761647,50.0797397302983,2024-03-28 07:55:01,9.347004360829832,274511622,1786358199,965,160.83333333333334,2024-03-28 07:57:41,1.9300000000000002,3.023093721740341,7.533093721740341,0.8598338464846287
17,19.87738175,50.08334227,19.874150437606403,50.07434666279814,2024-03-28 08:08:05,13.43719518791103,307414955,1786358199,278,46.333333333333336,2024-03-28 08:08:51,0.556,6.8561199623580995,9.9921199623581,0.9690839334690327
18,19.89000052,50.09511363,19.951528452088738,50.06393838914402,2024-03-28 07:50:52,17.329351729228385,264718166,1786358199,2492,415.3333333333333,2024-03-28 07:57:47,4.984,8.277566541317356,15.841566541317356,0.8157456086639917
